filename,label,epsg,easting,northing
Forest_1976.jpg,Forest,32632,762675.8,4675144.5
Forest_1745.jpg,Forest,32631,341375.7,5484758.3
Forest_1023.jpg,Forest,32633,611398.0,5303392.3
Forest_459.jpg,Forest,32632,614329.1,5972415.1
Forest_1037.jpg,Forest,32634,586417.3,5610116.7
Forest_1989.jpg,Forest,32634,490557.2,5650049.9
Forest_1751.jpg,Forest,32634,482784.1,5645894.8
Forest_2258.jpg,Forest,32633,609076.1,6670210.4
Forest_303.jpg,Forest,32632,466063.8,5585474.4
Forest_1779.jpg,Forest,32632,608242.1,7046105.2
Forest_2270.jpg,Forest,32633,674644.6,6561772.6
Forest_2516.jpg,Forest,32633,626112.0,5364658.8
Forest_465.jpg,Forest,32631,493719.1,5069742.9
Forest_471.jpg,Forest,32632,783351.2,4621819.9
Forest_2502.jpg,Forest,32631,641672.6,5162769.5
Forest_2264.jpg,Forest,32632,342066.1,5293222.6
Forest_317.jpg,Forest,32634,582517.7,5607517.2
Forest_1755.jpg,Forest,32634,331851.3,6013565.2
Forest_449.jpg,Forest,32634,723923.6,5058409.4
Forest_1033.jpg,Forest,32635,560447.4,4751632.5
Forest_1027.jpg,Forest,32635,533864.2,4757229.4
Forest_1741.jpg,Forest,32632,645857.6,5527910.6
Forest_1999.jpg,Forest,32631,707320.5,5404210.9
Forest_2248.jpg,Forest,32630,794579.8,5227544.8
Forest_1769.jpg,Forest,32631,616929.4,5448132.3
Forest_313.jpg,Forest,32632,363973.5,5325418.1
Forest_2260.jpg,Forest,32629,527716.8,4296083.1
Forest_2506.jpg,Forest,32633,621518.9,4362384.8
Forest_475.jpg,Forest,32632,518417.2,5559919.5
Forest_461.jpg,Forest,32633,613669.0,5388868.3
Forest_2512.jpg,Forest,32631,699471.3,5741754.2
Forest_2274.jpg,Forest,32632,490328.0,5642827.7
Forest_307.jpg,Forest,32632,372084.2,4984465.1
Forest_1796.jpg,Forest,32635,550113.7,4754629.7
Forest_1782.jpg,Forest,32632,666141.3,4875481.7
Forest_1972.jpg,Forest,32631,633323.0,5163802.8
Forest_1966.jpg,Forest,32632,793562.0,4725798.5
Forest_2738.jpg,Forest,32632,520940.0,5549047.7
Forest_1231.jpg,Forest,32633,655587.7,5346353.9
Forest_893.jpg,Forest,32634,724311.3,4699136.4
Forest_1557.jpg,Forest,32632,325058.3,5511550.7
Forest_1543.jpg,Forest,32635,486695.9,5161701.0
Forest_139.jpg,Forest,32632,569621.1,5526864.5
Forest_1225.jpg,Forest,32632,638116.7,5896074.0
Forest_887.jpg,Forest,32633,720613.2,5766297.5
Forest_677.jpg,Forest,32635,563783.7,4776838.0
Forest_2704.jpg,Forest,32630,621889.9,4766223.2
Forest_2062.jpg,Forest,32635,551173.8,5211187.7
Forest_111.jpg,Forest,32633,643693.2,6022524.4
Forest_105.jpg,Forest,32632,538561.0,5428985.6
Forest_2076.jpg,Forest,32634,508342.0,5432210.7
Forest_2710.jpg,Forest,32634,495299.4,4410450.1
Forest_663.jpg,Forest,32631,732045.8,5057013.9
Forest_1219.jpg,Forest,32633,527699.9,6553165.2
Forest_850.jpg,Forest,32633,597830.5,4352833.5
Forest_688.jpg,Forest,32633,624023.9,5377288.8
Forest_2923.jpg,Forest,32634,612620.7,5510802.6
Forest_1594.jpg,Forest,32631,688636.3,5769246.0
Forest_1580.jpg,Forest,32634,325073.9,6056980.3
Forest_2089.jpg,Forest,32630,610463.3,4764517.8
Forest_2937.jpg,Forest,32633,591870.2,5320328.4
Forest_844.jpg,Forest,32633,447526.3,5528593.6
Forest_878.jpg,Forest,32632,617415.2,6007444.4
Forest_2894.jpg,Forest,32632,647014.2,5530227.9
Forest_21.jpg,Forest,32634,362328.6,5597963.9
Forest_1345.jpg,Forest,32631,698400.4,5788524.5
Forest_1423.jpg,Forest,32634,474361.8,5646119.2
Forest_1437.jpg,Forest,32635,544913.9,4759179.2
Forest_35.jpg,Forest,32632,436181.9,5475996.3
Forest_1351.jpg,Forest,32631,593006.4,5559019.0
Forest_2658.jpg,Forest,32633,615300.0,4356907.2
Forest_2880.jpg,Forest,32632,526651.9,5466105.4
Forest_703.jpg,Forest,32632,384573.8,5251984.3
Forest_1379.jpg,Forest,32634,327023.1,6055679.5
Forest_2670.jpg,Forest,32631,557253.5,5333264.9
Forest_2116.jpg,Forest,32632,666141.3,4872881.3
Forest_2102.jpg,Forest,32632,536680.9,5718945.0
Forest_2664.jpg,Forest,32632,399279.2,5278018.8
Forest_717.jpg,Forest,32632,539173.0,5545645.6
Forest_1386.jpg,Forest,32631,732407.4,5061850.8
Forest_924.jpg,Forest,32633,599826.2,4343257.7
Forest_2857.jpg,Forest,32632,570271.4,5525564.2
Forest_2843.jpg,Forest,32632,554869.6,5526061.5
Forest_1392.jpg,Forest,32632,402054.9,5280710.8
Forest_930.jpg,Forest,32633,648836.8,6557778.6
Forest_918.jpg,Forest,32634,621599.7,5495124.7
Forest_2328.jpg,Forest,32631,488048.4,5364610.5
Forest_1621.jpg,Forest,32632,628454.4,5793149.7
Forest_1147.jpg,Forest,32634,513999.3,5403711.0
Forest_529.jpg,Forest,32633,625838.0,4350578.0
Forest_1153.jpg,Forest,32633,484521.1,5913507.7
Forest_1635.jpg,Forest,32634,527923.4,5425112.8
Forest_267.jpg,Forest,32635,546863.8,4761778.9
Forest_2314.jpg,Forest,32632,374314.4,5398034.1
Forest_2472.jpg,Forest,32634,505400.7,5412752.3
Forest_501.jpg,Forest,32632,521680.4,5542330.8
Forest_515.jpg,Forest,32634,720411.0,4698486.2
Forest_2466.jpg,Forest,32633,614461.9,5396447.4
Forest_2300.jpg,Forest,32631,336128.0,5483736.5
Forest_1609.jpg,Forest,32634,490228.4,4400222.2
Forest_273.jpg,Forest,32632,670025.1,4878460.9
Forest_298.jpg,Forest,32632,520692.2,5544611.6
Forest_1184.jpg,Forest,32632,482114.7,5471420.4
Forest_1190.jpg,Forest,32632,572648.1,5740326.4
Forest_2499.jpg,Forest,32632,588523.0,5891329.2
Forest_1806.jpg,Forest,32634,724607.2,4737814.3
Forest_1812.jpg,Forest,32632,504388.2,5550944.4
Forest_1813.jpg,Forest,32632,662182.8,4849767.1
Forest_1807.jpg,Forest,32632,665491.5,4870930.9
Forest_2498.jpg,Forest,32634,501722.2,4409454.2
Forest_1191.jpg,Forest,32633,613999.2,5304042.0
Forest_299.jpg,Forest,32630,619116.4,4762617.9
Forest_1185.jpg,Forest,32631,718024.7,5530341.0
Forest_2467.jpg,Forest,32632,506561.3,5544846.5
Forest_514.jpg,Forest,32630,698480.0,5112798.2
Forest_272.jpg,Forest,32632,569971.5,5707274.8
Forest_1608.jpg,Forest,32632,428383.0,5474696.3
Forest_2301.jpg,Forest,32632,529324.7,5459455.3
Forest_2315.jpg,Forest,32633,622222.7,4346104.6
Forest_266.jpg,Forest,32632,545522.5,5410276.6
Forest_500.jpg,Forest,32632,803653.7,4714105.9
Forest_2473.jpg,Forest,32632,487022.8,5475119.9
Forest_1152.jpg,Forest,32632,522932.1,5439564.4
Forest_528.jpg,Forest,32632,602894.1,5899162.7
Forest_1634.jpg,Forest,32632,534144.2,5729138.3
Forest_1620.jpg,Forest,32631,575215.4,5589881.0
Forest_2329.jpg,Forest,32631,638880.6,4966351.7
Forest_1146.jpg,Forest,32634,487298.9,5396055.2
Forest_919.jpg,Forest,32634,488737.6,5391112.7
Forest_931.jpg,Forest,32632,572066.3,5760420.5
Forest_1393.jpg,Forest,32632,460434.4,5562924.5
Forest_2842.jpg,Forest,32633,624522.7,5315778.3
Forest_2856.jpg,Forest,32632,492798.8,5569517.8
Forest_925.jpg,Forest,32633,484475.9,5907261.9
Forest_1387.jpg,Forest,32632,470972.0,5546937.2
Forest_2103.jpg,Forest,32634,484915.4,5968854.6
Forest_716.jpg,Forest,32635,557532.3,4775600.6
Forest_2665.jpg,Forest,32632,664191.8,4870930.9
Forest_2671.jpg,Forest,32632,318286.8,5417536.8
Forest_1378.jpg,Forest,32634,452573.5,5640801.3
Forest_702.jpg,Forest,32633,596904.3,4357094.1
Forest_2117.jpg,Forest,32632,803653.7,4714756.3
Forest_1436.jpg,Forest,32635,466334.7,5288595.9
Forest_2881.jpg,Forest,32633,632695.0,4340604.2
Forest_2659.jpg,Forest,32631,707016.8,5774067.4
Forest_1350.jpg,Forest,32631,709595.0,5772358.3
Forest_34.jpg,Forest,32633,577924.8,5331593.8
Forest_1344.jpg,Forest,32634,528573.4,5425762.6
Forest_20.jpg,Forest,32634,619309.9,5499700.3
Forest_2895.jpg,Forest,32635,546172.7,5210206.8
Forest_1422.jpg,Forest,32630,779072.7,5275683.2
Forest_879.jpg,Forest,32632,548155.6,5559873.0
Forest_2088.jpg,Forest,32635,558414.5,4763798.8
Forest_1581.jpg,Forest,32632,549273.7,5730873.5
Forest_845.jpg,Forest,32632,620114.2,7037622.1
Forest_2936.jpg,Forest,32634,434707.1,5703829.9
Forest_2922.jpg,Forest,32632,456290.6,5552287.8
Forest_689.jpg,Forest,32632,404005.9,5280710.8
Forest_851.jpg,Forest,32632,507164.4,5387072.4
Forest_1595.jpg,Forest,32634,742575.0,4704437.9
Forest_2077.jpg,Forest,32632,316221.4,5512730.7
Forest_104.jpg,Forest,32631,662491.4,5184711.5
Forest_1218.jpg,Forest,32630,619116.4,4761967.8
Forest_662.jpg,Forest,32634,326793.7,6050002.2
Forest_2711.jpg,Forest,32630,605262.9,4767117.5
Forest_2705.jpg,Forest,32632,662301.8,4871455.5
Forest_676.jpg,Forest,32632,454989.7,5553586.2
Forest_110.jpg,Forest,32635,545563.9,4761129.0
Forest_2063.jpg,Forest,32630,623113.9,4760263.6
Forest_138.jpg,Forest,32634,521393.1,5416509.1
Forest_1542.jpg,Forest,32632,646360.7,5524596.6
Forest_886.jpg,Forest,32634,507350.9,5414702.5
Forest_1224.jpg,Forest,32634,333788.3,6044152.0
Forest_892.jpg,Forest,32633,648330.3,6573647.5
Forest_1230.jpg,Forest,32632,570622.0,5711176.0
Forest_2739.jpg,Forest,32630,619116.4,4760017.7
Forest_1556.jpg,Forest,32633,660312.1,5349703.0
Forest_1967.jpg,Forest,32634,718108.2,4904049.6
Forest_1973.jpg,Forest,32635,570991.4,4762133.3
Forest_1783.jpg,Forest,32630,781832.3,5274736.7
Forest_1797.jpg,Forest,32632,668074.4,4882359.0
Forest_2513.jpg,Forest,32635,559045.9,4762125.0
Forest_460.jpg,Forest,32633,588717.0,5304947.1
Forest_306.jpg,Forest,32632,485492.7,5386963.9
Forest_2275.jpg,Forest,32631,598666.0,5554227.9
Forest_2261.jpg,Forest,32630,620540.7,4753111.5
Forest_312.jpg,Forest,32632,546674.5,5730223.4
Forest_1768.jpg,Forest,32634,720411.0,4696535.5
Forest_474.jpg,Forest,32632,520844.1,5558954.1
Forest_2507.jpg,Forest,32632,304999.5,5454183.9
Forest_1026.jpg,Forest,32632,519132.5,5440577.5
Forest_2249.jpg,Forest,32632,549923.5,5731523.7
Forest_1998.jpg,Forest,32631,662344.1,4959306.6
Forest_1740.jpg,Forest,32634,451924.5,5640801.3
Forest_1754.jpg,Forest,32633,606129.4,5380796.9
Forest_1032.jpg,Forest,32635,557196.4,4752282.5
Forest_448.jpg,Forest,32632,522364.9,5533352.7
Forest_1742.jpg,Forest,32635,385140.3,5035845.8
Forest_338.jpg,Forest,32634,631001.8,4955089.1
Forest_1024.jpg,Forest,32632,524967.8,5515097.2
Forest_1030.jpg,Forest,32635,561747.8,4752282.5
Forest_2539.jpg,Forest,32632,607386.8,5524558.6
Forest_1756.jpg,Forest,32633,614319.6,5388868.3
Forest_2277.jpg,Forest,32634,513349.1,5403711.0
Forest_304.jpg,Forest,32631,714722.0,5508626.0
Forest_462.jpg,Forest,32634,722623.9,5051910.2
Forest_1018.jpg,Forest,32631,600615.7,5554877.5
Forest_2511.jpg,Forest,32632,309705.9,5382815.1
Forest_2505.jpg,Forest,32632,613294.0,6001923.9
Forest_476.jpg,Forest,32634,491988.0,5391112.7
Forest_310.jpg,Forest,32632,459589.1,5550170.4
Forest_2263.jpg,Forest,32632,531824.6,5427076.3
Forest_2288.jpg,Forest,32633,683058.0,5380281.6
Forest_1959.jpg,Forest,32633,578575.2,5330294.4
Forest_1781.jpg,Forest,32632,672743.5,4866083.6
Forest_489.jpg,Forest,32634,495778.5,4400141.0
Forest_1795.jpg,Forest,32630,779722.0,5276982.0
Forest_1965.jpg,Forest,32635,554595.7,4753582.5
Forest_1971.jpg,Forest,32632,503618.6,5546041.2
Forest_1226.jpg,Forest,32634,623355.4,4950069.6
Forest_884.jpg,Forest,32631,710245.4,5771708.5
Forest_2049.jpg,Forest,32634,577968.2,5610116.7
Forest_1540.jpg,Forest,32633,676594.1,6562422.6
Forest_1554.jpg,Forest,32635,561097.6,4754882.4
Forest_648.jpg,Forest,32632,573367.2,5760420.5
Forest_1232.jpg,Forest,32632,605641.9,7048054.4
Forest_890.jpg,Forest,32633,717351.7,5409711.1
Forest_2713.jpg,Forest,32634,619648.7,5496425.7
Forest_660.jpg,Forest,32633,485172.1,5913507.7
Forest_106.jpg,Forest,32634,506439.4,5521954.1
Forest_2075.jpg,Forest,32634,715170.8,4906331.5
Forest_2061.jpg,Forest,32632,673393.9,4868033.2
Forest_1568.jpg,Forest,32632,667441.0,4870930.9
Forest_112.jpg,Forest,32634,500466.5,5630827.5
Forest_674.jpg,Forest,32632,312235.9,5393427.2
Forest_2707.jpg,Forest,32630,605396.7,4759006.4
Forest_2934.jpg,Forest,32631,560598.8,5594612.0
Forest_847.jpg,Forest,32634,489578.5,4400222.2
Forest_1583.jpg,Forest,32630,607213.0,4763867.9
Forest_1597.jpg,Forest,32634,612147.8,5506332.8
Forest_853.jpg,Forest,32634,438377.2,5706694.8
Forest_2920.jpg,Forest,32631,559948.5,5594612.0
Forest_2908.jpg,Forest,32630,621549.2,4803961.0
Forest_36.jpg,Forest,32632,536389.1,5399407.9
Forest_728.jpg,Forest,32632,493087.3,4667375.2
Forest_1352.jpg,Forest,32634,620106.8,4950719.6
Forest_2883.jpg,Forest,32632,668090.8,4870930.9
Forest_1434.jpg,Forest,32632,781400.3,4624421.1
Forest_1420.jpg,Forest,32634,585117.5,5612066.4
Forest_2129.jpg,Forest,32633,681757.4,5380281.6
Forest_2897.jpg,Forest,32632,632781.8,5908327.2
Forest_22.jpg,Forest,32630,701730.1,5110849.0
Forest_1346.jpg,Forest,32633,688120.5,6620842.4
Forest_2667.jpg,Forest,32632,666141.3,4874831.6
Forest_714.jpg,Forest,32630,719970.1,5344857.8
Forest_1408.jpg,Forest,32632,310762.9,5444765.9
Forest_2101.jpg,Forest,32632,434926.6,5466016.2
Forest_2115.jpg,Forest,32634,451773.0,5951108.5
Forest_700.jpg,Forest,32634,504323.6,4414005.3
Forest_2673.jpg,Forest,32634,585767.4,5609466.9
Forest_2840.jpg,Forest,32634,426598.1,5729184.5
Forest_2698.jpg,Forest,32633,600476.3,4342608.1
Forest_1391.jpg,Forest,32631,698995.3,5792139.8
Forest_933.jpg,Forest,32632,524711.8,5458089.9
Forest_1385.jpg,Forest,32634,713870.8,4906331.5
Forest_927.jpg,Forest,32632,400754.2,5281360.6
Forest_2854.jpg,Forest,32631,642050.1,4975559.1
Forest_2868.jpg,Forest,32632,519003.6,5564733.8
Forest_1636.jpg,Forest,32632,618064.3,6007444.4
Forest_2459.jpg,Forest,32632,774424.0,4721736.8
Forest_1150.jpg,Forest,32632,602935.1,5948888.2
Forest_1144.jpg,Forest,32631,697696.3,5792139.8
Forest_1622.jpg,Forest,32632,467862.0,5534009.5
Forest_258.jpg,Forest,32634,310225.5,5560888.3
Forest_2303.jpg,Forest,32634,506471.4,5531222.6
Forest_270.jpg,Forest,32634,460480.3,5647623.5
Forest_516.jpg,Forest,32632,469163.8,5534009.5
Forest_2465.jpg,Forest,32634,497666.8,5648058.4
Forest_2471.jpg,Forest,32634,723273.8,5052560.2
Forest_502.jpg,Forest,32631,652160.1,5182091.7
Forest_1178.jpg,Forest,32631,727817.0,5398989.5
Forest_264.jpg,Forest,32631,494369.1,5069093.1
Forest_2317.jpg,Forest,32632,535502.2,5433626.1
Forest_1193.jpg,Forest,32634,325723.6,6056329.9
Forest_1187.jpg,Forest,32632,430332.7,5472096.3
Forest_1839.jpg,Forest,32632,633145.1,5540859.1
Forest_1811.jpg,Forest,32635,381890.1,5036495.9
Forest_1805.jpg,Forest,32635,555896.1,4754232.4
Forest_1804.jpg,Forest,32632,672743.5,4876481.2
Forest_1810.jpg,Forest,32635,563133.6,4777488.3
Forest_1186.jpg,Forest,32632,508950.9,5681689.5
Forest_1838.jpg,Forest,32632,516118.7,5496938.1
Forest_1192.jpg,Forest,32633,669512.0,5382066.2
Forest_1179.jpg,Forest,32633,585540.2,5378548.2
Forest_503.jpg,Forest,32633,474587.8,5909222.5
Forest_2470.jpg,Forest,32632,558516.5,5732595.2
Forest_2316.jpg,Forest,32634,495199.5,5640152.2
Forest_265.jpg,Forest,32634,501599.0,5418794.4
Forest_271.jpg,Forest,32635,344626.5,6192367.6
Forest_2302.jpg,Forest,32634,495244.7,5627899.3
Forest_2464.jpg,Forest,32633,593821.1,5322928.0
Forest_517.jpg,Forest,32634,340214.9,6035247.8
Forest_1145.jpg,Forest,32635,565083.7,4776187.8
Forest_259.jpg,Forest,32633,319535.9,4715624.8
Forest_1623.jpg,Forest,32632,666753.6,4881785.6
Forest_1637.jpg,Forest,32633,598480.7,4345685.0
Forest_1151.jpg,Forest,32632,525056.5,5465536.4
Forest_2458.jpg,Forest,32632,538561.0,5429635.1
Forest_2869.jpg,Forest,32632,310243.9,5505777.8
Forest_2855.jpg,Forest,32631,697435.3,5009391.9
Forest_926.jpg,Forest,32632,414695.3,5332916.4
Forest_1384.jpg,Forest,32635,561833.6,4776838.0
Forest_932.jpg,Forest,32635,555245.9,4754232.4
Forest_1390.jpg,Forest,32631,628108.6,5187652.1
Forest_2699.jpg,Forest,32634,608718.8,5514701.4
Forest_2841.jpg,Forest,32632,666104.0,4881785.6
Forest_2114.jpg,Forest,32632,434882.1,5474696.3
Forest_2672.jpg,Forest,32633,588307.3,5350368.4
Forest_701.jpg,Forest,32633,595304.8,5379080.0
Forest_715.jpg,Forest,32632,602064.1,5943007.4
Forest_2666.jpg,Forest,32633,574019.7,5323565.2
Forest_2100.jpg,Forest,32634,617501.8,5495252.0
Forest_1409.jpg,Forest,32632,370379.5,5316381.2
Forest_2128.jpg,Forest,32631,720801.4,5057276.5
Forest_1421.jpg,Forest,32635,542963.9,4761129.0
Forest_1347.jpg,Forest,32630,610463.3,4765817.7
Forest_23.jpg,Forest,32634,338263.6,6036546.3
Forest_2896.jpg,Forest,32635,535164.2,4751380.1
Forest_2882.jpg,Forest,32634,608718.8,5516650.8
Forest_1353.jpg,Forest,32633,669105.1,5369515.4
Forest_729.jpg,Forest,32631,435241.6,5420431.4
Forest_37.jpg,Forest,32631,635745.0,5169956.6
Forest_1435.jpg,Forest,32631,616278.9,5450081.4
Forest_2909.jpg,Forest,32634,437726.4,5706043.9
Forest_1596.jpg,Forest,32632,671325.5,4882359.0
Forest_2921.jpg,Forest,32631,488981.1,5488399.9
Forest_852.jpg,Forest,32633,578575.2,5330944.1
Forest_846.jpg,Forest,32632,672743.5,4865433.8
Forest_2935.jpg,Forest,32632,306830.7,5455660.4
Forest_1582.jpg,Forest,32635,554423.2,5209237.7
Forest_113.jpg,Forest,32631,639231.3,5171511.3
Forest_1569.jpg,Forest,32634,480879.9,5650983.7
Forest_2060.jpg,Forest,32634,319132.6,6695329.9
Forest_2706.jpg,Forest,32630,609813.3,4765167.7
Forest_675.jpg,Forest,32632,675877.0,4884308.0
Forest_661.jpg,Forest,32632,568124.2,5533034.4
Forest_2712.jpg,Forest,32632,506507.7,5518012.1
Forest_2074.jpg,Forest,32632,630477.0,5536165.4
Forest_107.jpg,Forest,32634,621406.2,4948769.6
Forest_1555.jpg,Forest,32635,558496.8,4753582.5
Forest_891.jpg,Forest,32632,399453.5,5282660.4
Forest_1233.jpg,Forest,32632,509905.0,5569933.6
Forest_649.jpg,Forest,32632,421707.5,5285965.6
Forest_885.jpg,Forest,32633,639489.3,6052147.6
Forest_1227.jpg,Forest,32633,654817.8,6607625.8
Forest_1541.jpg,Forest,32632,517703.8,5564733.8
Forest_2048.jpg,Forest,32632,662951.0,4871455.5
Forest_1970.jpg,Forest,32631,557904.2,5333264.9
Forest_1964.jpg,Forest,32634,579268.1,5612066.4
Forest_488.jpg,Forest,32634,537344.2,5407818.8
Forest_1794.jpg,Forest,32632,669317.1,4874969.3
Forest_1780.jpg,Forest,32633,690600.9,6603793.1
Forest_1958.jpg,Forest,32632,516769.7,5497588.5
Forest_2289.jpg,Forest,32632,606942.0,7047404.7
Forest_477.jpg,Forest,32634,444733.6,5952986.5
Forest_2504.jpg,Forest,32631,697046.7,5791489.3
Forest_2262.jpg,Forest,32632,531273.6,5460754.6
Forest_311.jpg,Forest,32632,559817.0,5731296.1
Forest_305.jpg,Forest,32632,615343.7,5517825.2
Forest_2276.jpg,Forest,32633,628143.6,4341905.0
Forest_2510.jpg,Forest,32631,524516.5,5052006.2
Forest_1019.jpg,Forest,32632,502900.6,4638846.7
Forest_463.jpg,Forest,32633,687767.0,6632712.3
Forest_2538.jpg,Forest,32631,492712.3,5379177.3
Forest_1031.jpg,Forest,32632,516900.1,5429100.9
Forest_1757.jpg,Forest,32633,616323.3,5364389.3
Forest_339.jpg,Forest,32631,698345.8,5792139.8
Forest_1743.jpg,Forest,32634,583613.2,5883910.7
Forest_1025.jpg,Forest,32631,662017.8,5194878.8
Forest_1718.jpg,Forest,32632,431025.8,5467316.5
Forest_362.jpg,Forest,32633,475304.8,5912090.9
Forest_2211.jpg,Forest,32634,502701.1,4407693.5
Forest_2577.jpg,Forest,32633,643014.9,6562563.5
Forest_404.jpg,Forest,32630,759812.8,5235661.5
Forest_410.jpg,Forest,32631,593206.7,5350444.3
Forest_2563.jpg,Forest,32631,642781.1,5197159.7
Forest_2205.jpg,Forest,32633,598192.8,5380280.5
Forest_376.jpg,Forest,32632,376633.1,4985114.9
Forest_1724.jpg,Forest,32635,482355.7,5158534.0
Forest_438.jpg,Forest,32632,551223.1,5733474.2
Forest_1042.jpg,Forest,32631,723620.5,5503078.2
Forest_1056.jpg,Forest,32630,619765.7,4763918.0
Forest_1730.jpg,Forest,32632,417106.5,5313682.0
Forest_2239.jpg,Forest,32633,594305.6,4362942.4
Forest_1903.jpg,Forest,32633,716701.8,5409711.1
Forest_1917.jpg,Forest,32632,566295.2,5754851.6
Forest_2588.jpg,Forest,32630,758512.5,5235012.0
Forest_1081.jpg,Forest,32633,666836.3,6034931.0
Forest_1095.jpg,Forest,32635,533214.2,4750730.2
Forest_389.jpg,Forest,32630,779072.7,5275033.8
Forest_606.jpg,Forest,32632,564345.0,5756151.2
Forest_2775.jpg,Forest,32633,573978.7,5377090.5
Forest_2013.jpg,Forest,32630,609163.2,4764517.8
Forest_160.jpg,Forest,32633,588067.1,5304947.1
Forest_174.jpg,Forest,32630,611774.5,4749924.5
Forest_2007.jpg,Forest,32633,603077.0,4341958.4
Forest_2761.jpg,Forest,32631,717554.9,5432243.7
Forest_612.jpg,Forest,32633,446226.2,5528593.6
Forest_1268.jpg,Forest,32635,539714.0,4760479.1
Forest_2991.jpg,Forest,32630,621239.7,4764272.9
Forest_2749.jpg,Forest,32634,779466.8,5228167.7
Forest_1240.jpg,Forest,32634,509447.9,5405661.5
Forest_1526.jpg,Forest,32635,552300.8,5214678.3
Forest_1532.jpg,Forest,32633,666186.0,6036231.4
Forest_148.jpg,Forest,32632,335232.8,5296019.4
Forest_1254.jpg,Forest,32631,577498.6,5326049.8
Forest_2985.jpg,Forest,32635,479757.1,5160483.1
Forest_809.jpg,Forest,32635,416130.9,4930041.4
Forest_821.jpg,Forest,32631,743292.3,4797430.7
Forest_1283.jpg,Forest,32632,341416.3,5290623.6
Forest_2952.jpg,Forest,32632,515104.2,5564083.8
Forest_2946.jpg,Forest,32631,688636.3,5773794.7
Forest_835.jpg,Forest,32634,494588.3,5392412.3
Forest_1297.jpg,Forest,32632,495461.0,5439014.7
Forest_772.jpg,Forest,32633,623522.4,4346754.4
Forest_1308.jpg,Forest,32633,666186.0,6036881.6
Forest_2601.jpg,Forest,32633,684822.6,6595415.4
Forest_2167.jpg,Forest,32633,490093.6,5919194.7
Forest_2173.jpg,Forest,32635,554902.2,5214678.3
Forest_2615.jpg,Forest,32631,416842.4,5471626.0
Forest_78.jpg,Forest,32632,672743.5,4868033.2
Forest_766.jpg,Forest,32634,495956.8,5636608.9
Forest_50.jpg,Forest,32631,335616.7,5481211.5
Forest_996.jpg,Forest,32632,614092.6,7050003.7
Forest_1334.jpg,Forest,32632,556883.4,5776599.2
Forest_1452.jpg,Forest,32632,571540.1,5725372.8
Forest_1446.jpg,Forest,32629,515987.5,4295348.0
Forest_44.jpg,Forest,32634,730811.8,4697185.8
Forest_982.jpg,Forest,32632,432282.4,5472096.3
Forest_1320.jpg,Forest,32632,762025.9,4672543.6
Forest_2629.jpg,Forest,32631,766220.5,4797684.3
Forest_969.jpg,Forest,32632,334582.9,5292769.3
Forest_7.jpg,Forest,32631,644081.5,5193259.7
Forest_93.jpg,Forest,32633,707878.0,6659276.2
Forest_955.jpg,Forest,32632,495377.9,5441152.5
Forest_2826.jpg,Forest,32632,663542.0,4875481.7
Forest_2198.jpg,Forest,32631,702959.5,5434120.7
Forest_1491.jpg,Forest,32632,572573.3,5709225.4
Forest_1485.jpg,Forest,32634,534745.5,5408468.7
Forest_2832.jpg,Forest,32632,473348.2,5588063.4
Forest_799.jpg,Forest,32633,668455.2,5369515.4
Forest_87.jpg,Forest,32631,496979.8,5077010.5
Forest_941.jpg,Forest,32635,570341.1,4761482.9
Forest_216.jpg,Forest,32632,436507.6,5474152.4
Forest_2365.jpg,Forest,32632,492798.8,5570818.2
Forest_2403.jpg,Forest,32635,547513.8,4757879.4
Forest_570.jpg,Forest,32633,465799.0,5168569.5
Forest_564.jpg,Forest,32631,716905.0,5430292.7
Forest_2417.jpg,Forest,32631,635745.0,5169306.9
Forest_2371.jpg,Forest,32630,698480.0,5110849.0
Forest_1678.jpg,Forest,32632,308515.3,5458564.2
Forest_202.jpg,Forest,32634,618807.3,4953319.5
Forest_2359.jpg,Forest,32634,764337.4,4661743.4
Forest_1888.jpg,Forest,32634,480879.9,5652283.4
Forest_1650.jpg,Forest,32632,666104.0,4879187.3
Forest_1136.jpg,Forest,32632,492342.7,5635051.4
Forest_558.jpg,Forest,32630,611113.6,4767818.4
Forest_1122.jpg,Forest,32635,555896.1,4752932.5
Forest_1644.jpg,Forest,32633,580526.1,5332893.2
Forest_1877.jpg,Forest,32631,615195.2,5449152.7
Forest_1863.jpg,Forest,32632,573506.1,5571967.3
Forest_1693.jpg,Forest,32631,697837.5,5783251.8
Forest_1687.jpg,Forest,32632,470748.9,5588063.4
Forest_1686.jpg,Forest,32634,492255.5,5389253.7
Forest_1692.jpg,Forest,32632,666774.0,4883008.7
Forest_1862.jpg,Forest,32634,506146.5,5406056.8
Forest_1876.jpg,Forest,32632,470804.7,5461219.6
Forest_1123.jpg,Forest,32634,616793.6,5518638.1
Forest_559.jpg,Forest,32630,619765.7,4760667.7
Forest_1645.jpg,Forest,32631,720984.2,5021542.8
Forest_1651.jpg,Forest,32633,718651.6,5410360.9
Forest_1889.jpg,Forest,32632,577711.6,5733140.7
Forest_2358.jpg,Forest,32631,639450.5,4974908.8
Forest_1137.jpg,Forest,32632,508266.3,5402201.4
Forest_2416.jpg,Forest,32634,611970.3,5512102.2
Forest_565.jpg,Forest,32631,494863.4,5481633.4
Forest_203.jpg,Forest,32632,557533.5,5776599.2
